msa,firms,fsize,fage4,job_creation_births,job_creation_continuers,job_destruction,year2
36980,909,a,m,505,244,572,1992
36980,436,b,m,253,342,417,1992
36980,238,c,m,121,381,505,1992
36980,167,d,m,283,491,561,1992
36980,55,e,m,297,333,238,1992
36980,49,f,m,275,129,591,1992
36980,28,g,m,97,242,292,1992
36980,26,h,m,1501,87,187,1992
36980,34,i,m,46,128,614,1992
36980,32,j,m,0,94,232,1992
36980,28,k,m,28,125,56,1992
36980,82,l,m,52,367,640,1992
37100,6032,a,m,3571,1559,5048,1992
37100,2445,b,m,1473,2230,4049,1992
37100,1400,c,m,1436,2225,4253,1992
37100,901,d,m,1403,3131,4751,1992
37100,335,e,m,367,2328,3063,1992
37100,226,f,m,381,1751,2748,1992
37100,132,g,m,214,1066,1663,1992
37100,122,h,m,818,1325,799,1992
37100,151,i,m,644,1482,930,1992
37100,87,j,m,201,489,1025,1992
37100,93,k,m,156,408,562,1992
37100,225,l,m,1193,2464,7098,1992
37340,3998,a,m,2393,937,2997,1992
37340,1569,b,m,1016,1410,2408,1992
37340,837,c,m,770,1243,2015,1992
37340,417,d,m,733,1207,2154,1992
37340,176,e,m,620,1467,2025,1992
37340,120,f,m,221,620,1390,1992
37340,66,g,m,39,238,728,1992
37340,58,h,m,55,355,280,1992
37340,93,i,m,276,1067,710,1992
37340,54,j,m,34,303,452,1992
37340,66,k,m,920,497,2398,1992
37340,194,l,m,1288,3255,7408,1992
37380,259,a,m,150,75,207,1992
37380,94,b,m,55,54,195,1992
37380,46,c,m,25,49,70,1992
37380,22,d,m,11,14,40,1992
37380,7,e,m,0,30,24,1992
37380,10,f,m,2,4,32,1992
37380,6,g,m,4,2,143,1992
37380,3,h,m,0,63,0,1992
37380,3,i,m,0,36,6,1992
37380,4,j,m,39,11,5,1992
37380,2,k,m,1,1,0,1992
37380,22,l,m,326,122,326,1992
37460,1356,a,m,945,378,982,1992
37460,604,b,m,507,607,874,1992
37460,377,c,m,536,679,893,1992
37460,218,d,m,273,845,898,1992
37460,73,e,m,219,724,532,1992
37460,68,f,m,197,302,1117,1992
37460,30,g,m,14,323,520,1992
37460,27,h,m,7,262,34,1992
37460,40,i,m,83,259,286,1992
37460,43,j,m,27,286,120,1992
37460,40,k,m,34,126,213,1992
37460,102,l,m,75,608,420,1992
37620,1450,a,m,623,411,836,1992
37620,642,b,m,285,543,684,1992
37620,350,c,m,155,531,766,1992
37620,214,d,m,304,590,930,1992
37620,80,e,m,449,804,340,1992
37620,75,f,m,260,621,337,1992
37620,30,g,m,10,440,145,1992
37620,40,h,m,82,151,206,1992
37620,48,i,m,28,154,424,1992
37620,37,j,m,2,40,292,1992
37620,39,k,m,6,82,253,1992
37620,110,l,m,650,586,746,1992
37700,925,a,m,505,267,553,1992
37700,353,b,m,175,366,406,1992
37700,185,c,m,142,301,330,1992
37700,104,d,m,166,333,572,1992
37700,45,e,m,176,299,149,1992
37700,35,f,m,27,212,226,1992
37700,14,g,m,0,289,145,1992
37700,18,h,m,38,37,153,1992
37700,30,i,m,0,377,516,1992
37700,19,j,m,3,204,165,1992
37700,16,k,m,155,111,26,1992
37700,72,l,m,74,3034,528,1992
37860,2924,a,m,1834,785,2013,1992
37860,1250,b,m,659,1173,1877,1992
37860,654,c,m,914,1236,1476,1992
37860,426,d,m,708,1639,1872,1992
37860,142,e,m,445,1286,838,1992
37860,99,f,m,322,874,1676,1992
37860,53,g,m,276,501,590,1992
37860,67,h,m,318,649,446,1992
37860,88,i,m,63,1015,1490,1992
37860,71,j,m,177,601,357,1992
37860,67,k,m,191,226,346,1992
37860,187,l,m,1409,2838,3321,1992
37900,2786,a,m,1345,674,1834,1992
37900,1331,b,m,771,985,1778,1992
37900,865,c,m,724,1558,1630,1992
37900,535,d,m,587,1539,2006,1992
37900,209,e,m,183,855,1871,1992
37900,150,f,m,714,1040,1908,1992
37900,74,g,m,837,1461,1293,1992
37900,59,h,m,61,255,566,1992
37900,87,i,m,146,552,448,1992
37900,60,j,m,82,326,489,1992
37900,67,k,m,381,152,178,1992
37900,190,l,m,1036,1520,3241,1992
37980,49412,a,m,23252,10873,34080,1992
37980,20337,b,m,10814,15695,28397,1992
37980,12018,c,m,9238,17717,29825,1992
37980,7764,d,m,10641,25275,39438,1992
37980,2647,e,m,7387,15556,25139,1992
37980,1793,f,m,7811,19828,27968,1992
37980,833,g,m,5252,12530,19279,1992
37980,660,h,m,4005,8960,20187,1992
37980,768,i,m,8589,12646,21222,1992
37980,427,j,m,10727,15383,20686,1992
37980,343,k,m,7025,11898,24585,1992
37980,484,l,m,15729,35719,85563,1992
38060,20233,a,m,13675,4913,15789,1992
38060,8076,b,m,7087,7751,12882,1992
38060,4741,c,m,5936,9423,14331,1992
38060,3109,d,m,8883,12180,17490,1992
38060,1131,e,m,3403,8875,12133,1992
38060,867,f,m,6211,11578,12193,1992
38060,404,g,m,2342,5197,7022,1992
38060,354,h,m,1411,4775,3846,1992
38060,437,i,m,1694,6290,5408,1992
38060,294,j,m,4109,5885,5637,1992
38060,221,k,m,2579,4893,7949,1992
38060,418,l,m,12325,20012,42156,1992
38220,736,a,m,393,117,545,1992
38220,338,b,m,191,277,361,1992
38220,176,c,m,91,261,268,1992
38220,115,d,m,169,260,506,1992
38220,38,e,m,74,266,180,1992
38220,49,f,m,0,586,423,1992
38220,17,g,m,14,199,209,1992
38220,12,h,m,39,17,234,1992
38220,35,i,m,52,224,75,1992
38220,26,j,m,0,140,31,1992
38220,21,k,m,0,84,114,1992
38220,56,l,m,77,420,824,1992
38300,21921,a,m,9095,5347,13466,1992
38300,9217,b,m,4193,7549,11663,1992
38300,5337,c,m,3889,8645,12160,1992
38300,3292,d,m,5380,11961,15473,1992
38300,1187,e,m,3221,8897,11120,1992
38300,817,f,m,2130,12506,10877,1992
38300,387,g,m,2485,6491,8904,1992
38300,322,h,m,2388,3935,5254,1992
38300,414,i,m,1991,5421,8687,1992
38300,243,j,m,1981,4476,4338,1992
38300,203,k,m,1756,3671,3486,1992
38300,373,l,m,7394,13306,27267,1992
38340,1504,a,m,646,296,1186,1992
38340,651,b,m,311,418,962,1992
38340,364,c,m,106,540,852,1992
38340,247,d,m,218,783,1175,1992
38340,85,e,m,233,700,402,1992
38340,56,f,m,66,327,414,1992
38340,26,g,m,56,163,317,1992
38340,23,h,m,27,73,269,1992
38340,31,i,m,25,205,1492,1992
38340,20,j,m,20,458,285,1992
38340,28,k,m,23,60,62,1992
38340,78,l,m,237,974,628,1992
38540,600,a,m,391,161,395,1992
38540,311,b,m,315,318,341,1992
38540,210,c,m,208,317,517,1992
38540,107,d,m,70,366,363,1992
38540,55,e,m,94,382,170,1992
38540,33,f,m,4,36,267,1992
38540,26,g,m,15,52,104,1992
38540,8,h,m,22,30,27,1992
38540,28,i,m,6,54,12,1992
38540,18,j,m,1,18,741,1992
38540,22,k,m,12,116,134,1992
38540,65,l,m,530,346,510,1992
38860,5145,a,m,2454,1219,3643,1992
38860,1983,b,m,1108,1606,2993,1992
38860,1140,c,m,717,1727,2610,1992
38860,670,d,m,938,2117,3390,1992
38860,250,e,m,387,881,2257,1992
38860,193,f,m,491,1852,2732,1992
38860,85,g,m,144,989,1123,1992
38860,79,h,m,89,881,638,1992
38860,96,i,m,290,468,558,1992
38860,81,j,m,663,419,981,1992
38860,74,k,m,334,1294,4009,1992
38860,193,l,m,1702,1726,5207,1992
38900,16584,a,m,9897,4208,11767,1992
38900,7026,b,m,4693,6604,9823,1992
38900,4194,c,m,4108,6664,10038,1992
38900,2716,d,m,3984,9425,13274,1992
38900,919,e,m,2823,5984,7000,1992
38900,684,f,m,2903,7000,9760,1992
38900,316,g,m,2077,3562,4109,1992
38900,260,h,m,897,2412,4135,1992
38900,352,i,m,1556,4403,6056,1992
38900,240,j,m,745,2484,3593,1992
38900,195,k,m,1447,1944,4540,1992
38900,351,l,m,4100,13211,25431,1992
38940,2869,a,m,1851,652,2324,1992
38940,1137,b,m,828,992,1710,1992
38940,554,c,m,527,715,1900,1992
38940,316,d,m,937,841,2071,1992
38940,121,e,m,359,542,716,1992
38940,82,f,m,184,393,934,1992
38940,54,g,m,166,367,819,1992
38940,44,h,m,173,76,309,1992
38940,63,i,m,61,392,459,1992
38940,48,j,m,132,63,1216,1992
38940,54,k,m,71,235,741,1992
38940,137,l,m,615,963,2536,1992
39100,5755,a,m,2225,1269,3988,1992
39100,2158,b,m,813,1691,2907,1992
39100,1051,c,m,440,1431,2354,1992
39100,630,d,m,561,1867,2595,1992
39100,221,e,m,419,1375,1756,1992
39100,160,f,m,276,1091,1670,1992
39100,69,g,m,1230,717,1298,1992
39100,81,h,m,591,247,707,1992
39100,108,i,m,177,764,1795,1992
39100,65,j,m,91,367,187,1992
39100,75,k,m,177,296,570,1992
39100,176,l,m,2227,4581,8564,1992
39140,1571,a,m,944,424,1173,1992
39140,541,b,m,416,536,766,1992
39140,289,c,m,291,505,715,1992
39140,152,d,m,453,500,517,1992
39140,34,e,m,34,83,306,1992
39140,33,f,m,171,180,421,1992
39140,14,g,m,69,33,100,1992
39140,16,h,m,35,498,38,1992
39140,19,i,m,65,341,43,1992
39140,19,j,m,329,103,236,1992
39140,14,k,m,4,161,33,1992
39140,57,l,m,448,192,337,1992
39300,15599,a,m,6446,3764,10985,1992
39300,5879,b,m,2918,4885,8688,1992
39300,3387,c,m,2868,5188,8779,1992
39300,2074,d,m,1951,6230,11759,1992
39300,700,e,m,3543,4086,7023,1992
39300,518,f,m,2093,4995,7891,1992
39300,223,g,m,537,4350,5420,1992
39300,181,h,m,1383,1959,3515,1992
39300,225,i,m,921,3498,5137,1992
39300,145,j,m,833,1327,3491,1992
39300,129,k,m,403,1868,3273,1992
39300,266,l,m,5017,7658,12122,1992
39340,1601,a,m,1305,507,1278,1992
39340,808,b,m,801,876,1522,1992
39340,486,c,m,691,1197,1059,1992
39340,317,d,m,638,1420,1785,1992
39340,144,e,m,335,1205,1572,1992
39340,87,f,m,1038,925,1358,1992
39340,34,g,m,197,496,1582,1992
39340,32,h,m,59,935,1396,1992
39340,44,i,m,24,243,508,1992
39340,36,j,m,158,1209,282,1992
39340,35,k,m,43,160,101,1992
39340,95,l,m,1196,917,1849,1992
39380,1055,a,m,473,257,693,1992
39380,486,b,m,302,480,550,1992
39380,231,c,m,228,459,380,1992
39380,156,d,m,102,755,442,1992
39380,62,e,m,9,377,589,1992
39380,36,f,m,6,271,285,1992
39380,20,g,m,89,138,83,1992
39380,17,h,m,92,97,83,1992
39380,32,i,m,136,430,355,1992
39380,23,j,m,0,32,226,1992
39380,29,k,m,11,44,49,1992
39380,94,l,m,275,913,907,1992
39460,1089,a,m,611,249,914,1992
39460,433,b,m,188,353,592,1992
39460,200,c,m,262,285,405,1992
39460,123,d,m,457,257,585,1992
39460,53,e,m,243,154,474,1992
39460,31,f,m,0,166,559,1992
39460,17,g,m,279,33,63,1992
39460,13,h,m,37,16,21,1992
39460,26,i,m,1,26,80,1992
39460,22,j,m,86,19,674,1992
39460,25,k,m,35,468,106,1992
39460,79,l,m,924,455,850,1992
39540,1521,a,m,727,336,1073,1992
39540,734,b,m,450,604,1097,1992
39540,441,c,m,347,592,1017,1992
39540,302,d,m,174,846,1342,1992
39540,97,e,m,37,790,463,1992
39540,81,f,m,19,378,1024,1992
39540,40,g,m,221,500,708,1992
39540,27,h,m,126,260,457,1992
39540,45,i,m,28,2508,504,1992
39540,32,j,m,6,803,263,1992
39540,42,k,m,163,149,1022,1992
39540,95,l,m,135,1888,892,1992
39580,6036,a,m,3671,1599,3995,1992
39580,2497,b,m,2078,2366,3058,1992
39580,1426,c,m,1675,2687,3907,1992
39580,923,d,m,2294,3065,3542,1992
39580,359,e,m,824,1729,2659,1992
39580,303,f,m,1350,1756,3179,1992
39580,186,g,m,311,1902,1456,1992
39580,164,h,m,975,732,1083,1992
39580,199,i,m,546,1411,1986,1992
39580,137,j,m,1166,1599,1852,1992
39580,121,k,m,337,650,1766,1992
39580,274,l,m,4757,4329,9164,1992
39660,1236,a,m,725,349,744,1992
39660,483,b,m,279,413,790,1992
39660,312,c,m,259,574,574,1992
39660,190,d,m,210,817,747,1992
39660,70,e,m,46,340,432,1992
39660,59,f,m,112,527,715,1992
39660,28,g,m,0,147,161,1992
39660,22,h,m,31,110,53,1992
39660,38,i,m,41,401,247,1992
39660,16,j,m,86,49,95,1992
39660,23,k,m,7,21,192,1992
39660,73,l,m,689,170,248,1992
39740,2865,a,m,1142,631,1666,1992
39740,1234,b,m,803,900,1520,1992
39740,783,c,m,639,1047,1836,1992
39740,506,d,m,588,1511,1930,1992
39740,208,e,m,467,1174,1757,1992
39740,136,f,m,645,1418,1217,1992
39740,85,g,m,75,694,682,1992
39740,64,h,m,105,738,999,1992
39740,70,i,m,910,443,1084,1992
39740,56,j,m,117,340,1081,1992
39740,59,k,m,72,364,788,1992
39740,153,l,m,999,2018,3240,1992
39820,1873,a,m,895,507,1574,1992
39820,761,b,m,389,725,1251,1992
39820,433,c,m,349,576,1493,1992
39820,261,d,m,94,991,1389,1992
39820,78,e,m,103,468,194,1992
39820,57,f,m,166,327,527,1992
39820,40,g,m,132,103,267,1992
39820,30,h,m,53,108,60,1992
39820,34,i,m,140,73,443,1992
39820,37,j,m,146,92,301,1992
39820,38,k,m,5,141,144,1992
39820,101,l,m,431,485,672,1992
39900,3301,a,m,2098,780,2434,1992
39900,1381,b,m,781,1300,2083,1992
39900,776,c,m,760,1407,2306,1992
39900,510,d,m,1129,1678,2342,1992
39900,190,e,m,552,1223,1464,1992
39900,145,f,m,241,1282,1333,1992
39900,92,g,m,473,690,1217,1992
39900,89,h,m,143,190,289,1992
39900,118,i,m,179,1040,1733,1992
39900,77,j,m,82,432,465,1992
39900,93,k,m,412,337,542,1992
39900,190,l,m,495,1981,4457,1992
40060,9020,a,m,5172,2169,6379,1992
40060,3742,b,m,1915,3086,4847,1992
40060,2150,c,m,2029,3125,4863,1992
40060,1448,d,m,2160,3843,7185,1992
40060,503,e,m,1770,2880,4063,1992
40060,373,f,m,1515,2905,4896,1992
40060,213,g,m,747,2122,2134,1992
40060,180,h,m,409,1437,4656,1992
40060,249,i,m,924,4328,2731,1992
40060,177,j,m,594,1685,1951,1992
40060,154,k,m,850,1273,2929,1992
40060,317,l,m,4480,8686,14186,1992
40140,18084,a,m,12008,4658,17317,1992
40140,7441,b,m,6390,6509,14774,1992
40140,4390,c,m,5580,7931,14380,1992
40140,2831,d,m,6156,10322,17902,1992
40140,1041,e,m,2600,6734,10637,1992
40140,711,f,m,3345,6374,10159,1992
40140,372,g,m,1461,5390,4885,1992
40140,301,h,m,3356,2387,7887,1992
40140,332,i,m,1558,4833,7451,1992
40140,213,j,m,980,2663,3985,1992
40140,163,k,m,904,4016,3259,1992
40140,344,l,m,8426,10403,22977,1992
40220,2625,a,m,1250,589,1874,1992
40220,1108,b,m,523,935,1230,1992
40220,638,c,m,501,785,1434,1992
40220,421,d,m,815,1184,1665,1992
40220,170,e,m,114,851,1075,1992
40220,118,f,m,952,716,1999,1992
40220,83,g,m,297,632,1210,1992
40220,66,h,m,65,458,421,1992
40220,109,i,m,48,1066,593,1992
40220,68,j,m,69,464,903,1992
40220,74,k,m,701,567,796,1992
40220,190,l,m,776,1865,2899,1992
40340,1101,a,m,560,244,718,1992
40340,506,b,m,202,480,698,1992
40340,335,c,m,205,531,805,1992
40340,221,d,m,279,670,979,1992
40340,90,e,m,183,374,407,1992
40340,74,f,m,302,649,338,1992
40340,44,g,m,56,267,229,1992
40340,37,h,m,269,88,325,1992
40340,35,i,m,2,151,111,1992
40340,24,j,m,4,51,57,1992
40340,37,k,m,19,209,61,1992
40340,86,l,m,399,2489,1229,1992
40380,8076,a,m,3228,2001,5653,1992
40380,3342,b,m,1520,2646,4435,1992
40380,1982,c,m,1473,2897,4749,1992
40380,1293,d,m,1427,3707,4798,1992
40380,474,e,m,1303,2831,3940,1992
40380,315,f,m,1218,3460,3613,1992
40380,158,g,m,936,1715,2270,1992
40380,131,h,m,282,2711,1744,1992
40380,147,i,m,699,2111,1873,1992
40380,108,j,m,277,1157,1330,1992
40380,122,k,m,213,1151,1368,1992
40380,270,l,m,7944,9455,19183,1992
40420,2532,a,m,1365,611,1525,1992
40420,1139,b,m,584,991,1595,1992
40420,723,c,m,398,1121,1381,1992
40420,513,d,m,907,1447,2392,1992
40420,196,e,m,557,1137,1933,1992
40420,144,f,m,320,1562,1766,1992
40420,77,g,m,69,688,1190,1992
40420,60,h,m,32,492,464,1992
40420,79,i,m,48,1613,1359,1992
40420,57,j,m,62,363,690,1992
40420,65,k,m,54,363,246,1992
40420,170,l,m,697,1912,2052,1992
40580,1153,a,m,474,268,663,1992
40580,457,b,m,267,403,568,1992
40580,249,c,m,176,355,822,1992
40580,174,d,m,319,581,693,1992
40580,71,e,m,252,146,384,1992
40580,59,f,m,247,529,603,1992
40580,44,g,m,628,542,326,1992
40580,37,h,m,204,146,242,1992
40580,45,i,m,23,154,939,1992
40580,37,j,m,16,432,101,1992
40580,23,k,m,0,102,107,1992
40580,94,l,m,326,658,1092,1992
40660,667,a,m,391,156,460,1992
40660,292,b,m,95,240,362,1992
40660,163,c,m,90,317,327,1992
40660,113,d,m,123,364,649,1992
40660,42,e,m,102,186,171,1992
40660,39,f,m,13,219,433,1992
40660,22,g,m,93,852,237,1992
40660,22,h,m,1325,310,145,1992
40660,34,i,m,136,169,119,1992
40660,22,j,m,116,10,53,1992
40660,26,k,m,20,93,104,1992
40660,74,l,m,88,1111,757,1992
40900,14073,a,m,8239,3537,12730,1992
40900,5841,b,m,3982,5060,9971,1992
40900,3286,c,m,3385,5237,10507,1992
40900,2125,d,m,2709,7919,12458,1992
40900,698,e,m,1746,3936,6458,1992
40900,538,f,m,1892,4529,5677,1992
40900,270,g,m,929,2896,4304,1992
40900,236,h,m,1611,2662,1450,1992
40900,272,i,m,763,1838,2801,1992
40900,195,j,m,960,4519,1896,1992
40900,154,k,m,962,2295,2939,1992
40900,340,l,m,4752,9753,16061,1992
40980,1479,a,m,795,372,951,1992
40980,824,b,m,295,701,867,1992
40980,504,c,m,281,775,949,1992
40980,313,d,m,425,1097,1127,1992
40980,135,e,m,45,648,1152,1992
40980,125,f,m,129,564,645,1992
40980,63,g,m,39,294,157,1992
40980,56,h,m,43,230,204,1992
40980,74,i,m,119,427,492,1992
40980,53,j,m,24,37,130,1992
40980,59,k,m,112,90,450,1992
40980,132,l,m,438,1365,1411,1992
41060,1412,a,m,718,428,833,1992
41060,644,b,m,323,613,916,1992
41060,447,c,m,369,630,812,1992
41060,297,d,m,313,955,746,1992
41060,96,e,m,168,629,573,1992
41060,68,f,m,53,987,755,1992
41060,50,g,m,80,986,320,1992
41060,30,h,m,48,119,515,1992
41060,37,i,m,28,281,872,1992
41060,28,j,m,4,366,75,1992
41060,32,k,m,49,77,185,1992
41060,79,l,m,213,1828,1094,1992
41100,519,a,m,469,189,417,1992
41100,215,b,m,287,258,284,1992
41100,142,c,m,260,289,332,1992
41100,91,d,m,476,304,521,1992
41100,38,e,m,45,133,167,1992
41100,26,f,m,4,482,224,1992
41100,10,g,m,10,35,16,1992
41100,7,h,m,9,5,22,1992
41100,12,i,m,17,15,53,1992
41100,11,j,m,22,10,21,1992
41100,9,k,m,8,42,106,1992
41100,33,l,m,54,155,196,1992
41140,1064,a,m,480,235,619,1992
41140,422,b,m,262,331,588,1992
41140,226,c,m,95,385,496,1992
41140,154,d,m,119,454,518,1992
41140,74,e,m,99,337,417,1992
41140,48,f,m,190,132,447,1992
41140,23,g,m,60,219,369,1992
41140,32,h,m,46,70,386,1992
41140,35,i,m,2,815,347,1992
41140,27,j,m,14,35,382,1992
41140,31,k,m,1,119,160,1992
41140,102,l,m,287,619,521,1992
41180,23493,a,m,11742,5767,15706,1992
41180,10038,b,m,5826,8847,13181,1992
41180,5924,c,m,5243,10030,14748,1992
41180,3696,d,m,6872,14223,17062,1992
41180,1312,e,m,4101,9605,10482,1992
41180,929,f,m,3461,11083,13103,1992
41180,401,g,m,897,7260,6818,1992
41180,343,h,m,1664,4063,5481,1992
41180,461,i,m,1461,5169,10801,1992
41180,295,j,m,1282,2675,8838,1992
41180,234,k,m,1235,7375,9338,1992
41180,418,l,m,9700,19223,33752,1992
41420,2699,a,m,1592,742,2014,1992
41420,1204,b,m,968,1152,1568,1992
41420,702,c,m,821,1246,2154,1992
41420,417,d,m,1003,1557,2551,1992
41420,151,e,m,130,935,1659,1992
41420,88,f,m,253,828,1118,1992
41420,57,g,m,911,204,265,1992
41420,52,h,m,129,528,424,1992
41420,58,i,m,100,322,249,1992
41420,44,j,m,59,299,66,1992
41420,48,k,m,61,68,199,1992
41420,123,l,m,1043,908,2188,1992
41500,3180,a,m,1449,804,2386,1992
41500,1350,b,m,722,1167,2071,1992
41500,797,c,m,731,1349,2199,1992
41500,478,d,m,332,1605,2494,1992
41500,159,e,m,441,649,1227,1992
41500,106,f,m,877,658,899,1992
41500,68,g,m,661,906,951,1992
41500,52,h,m,61,221,865,1992
41500,75,i,m,601,714,519,1992
41500,63,j,m,529,425,912,1992
41500,51,k,m,94,103,203,1992
41500,145,l,m,1095,1101,2582,1992
41540,879,a,m,429,210,685,1992
41540,440,b,m,266,319,660,1992
41540,286,c,m,212,418,600,1992
41540,181,d,m,222,421,1036,1992
41540,49,e,m,29,118,344,1992
41540,62,f,m,66,382,714,1992
41540,32,g,m,7,223,257,1992
41540,21,h,m,11,139,79,1992
41540,29,i,m,10,28,120,1992
41540,25,j,m,9,30,64,1992
41540,36,k,m,21,177,74,1992
41540,87,l,m,592,683,2024,1992
41620,6939,a,m,4753,1926,5070,1992
41620,3137,b,m,2755,3254,4640,1992
41620,1964,c,m,2694,3681,4885,1992
41620,1335,d,m,2402,5442,6393,1992
41620,522,e,m,1857,4056,3916,1992
41620,324,f,m,961,4860,5877,1992
41620,180,g,m,588,2664,1969,1992
41620,140,h,m,876,2092,2840,1992
41620,211,i,m,270,3712,1367,1992
41620,165,j,m,272,3054,6908,1992
41620,136,k,m,584,1634,2563,1992
41620,301,l,m,2966,8837,12133,1992
41660,997,a,m,417,288,661,1992
41660,387,b,m,281,334,438,1992
41660,202,c,m,213,307,532,1992
41660,164,d,m,228,388,641,1992
41660,65,e,m,373,254,691,1992
41660,34,f,m,19,41,287,1992
41660,19,g,m,158,39,92,1992
41660,11,h,m,9,66,268,1992
41660,33,i,m,427,217,664,1992
41660,21,j,m,8,42,74,1992
41660,27,k,m,6,187,199,1992
41660,78,l,m,708,886,462,1992
41700,11248,a,m,6597,2905,7577,1992
41700,4433,b,m,4066,4152,6311,1992
41700,2607,c,m,3300,5056,6550,1992
41700,1608,d,m,2960,5872,8787,1992
41700,560,e,m,2301,3545,4716,1992
41700,446,f,m,2921,5857,6426,1992
41700,243,g,m,1951,3784,4645,1992
41700,199,h,m,2213,3659,5806,1992
41700,278,i,m,5663,5374,6584,1992
41700,201,j,m,1159,3077,3868,1992
41700,151,k,m,874,2098,2842,1992
41700,327,l,m,4615,7776,8645,1992
41740,22951,a,m,13497,5699,20062,1992
41740,8956,b,m,6182,8012,16334,1992
41740,5224,c,m,5882,9103,16478,1992
41740,3250,d,m,6362,12399,19119,1992
41740,1269,e,m,4394,9068,12480,1992
41740,872,f,m,5833,8949,12995,1992
41740,435,g,m,1725,6638,7573,1992
41740,309,h,m,2614,4291,6397,1992
41740,390,i,m,3447,4253,11652,1992
41740,223,j,m,644,2938,6152,1992
41740,183,k,m,1012,4438,5772,1992
41740,373,l,m,6032,14905,35396,1992
41780,708,a,m,303,182,518,1992
41780,304,b,m,168,283,357,1992
41780,214,c,m,142,349,421,1992
41780,130,d,m,71,448,534,1992
41780,53,e,m,115,133,613,1992
41780,38,f,m,97,190,229,1992
41780,23,g,m,190,150,316,1992
41780,25,h,m,37,90,232,1992
41780,32,i,m,76,205,50,1992
41780,25,j,m,12,158,92,1992
41780,31,k,m,0,36,125,1992
41780,83,l,m,329,342,870,1992
41860,42812,a,m,21595,10523,31009,1992
41860,16780,b,m,10792,15278,26688,1992
41860,10271,c,m,9670,17036,28874,1992
41860,6409,d,m,10278,22750,34971,1992
41860,2354,e,m,6973,16751,23330,1992
41860,1586,f,m,6869,17438,22904,1992
41860,768,g,m,3149,8568,14988,1992
41860,570,h,m,4896,7351,10065,1992
41860,598,i,m,4495,8777,18845,1992
41860,369,j,m,2028,8491,14719,1992
41860,278,k,m,1681,4917,8844,1992
41860,458,l,m,13085,39977,78894,1992
41940,14654,a,m,8416,3727,11534,1992
41940,6193,b,m,4212,5915,9928,1992
41940,3846,c,m,3518,7067,11257,1992
41940,2598,d,m,4957,9741,13575,1992
41940,1038,e,m,1597,8028,9295,1992
41940,689,f,m,2181,8647,10550,1992
41940,336,g,m,411,3790,5243,1992
41940,258,h,m,1375,4635,9637,1992
41940,296,i,m,2953,6875,7167,1992
41940,221,j,m,8198,2183,4233,1992
41940,180,k,m,4850,4961,17717,1992
41940,332,l,m,7491,13006,41690,1992
42020,2553,a,m,1266,726,2270,1992
42020,1060,b,m,585,866,1596,1992
42020,579,c,m,645,924,1509,1992
42020,345,d,m,356,1085,1686,1992
42020,116,e,m,281,666,651,1992
42020,65,f,m,46,633,543,1992
42020,31,g,m,517,888,1079,1992
